trigger,target,stop,time_limit,trades,tp_rate,sl_rate,timeout_rate,win_rate,total_pnl,avg_pnl,loss_avg,profit_factor,expect_val,sharpe,section
08:49,15,0,5,303,57.4,0.0,42.6,63.4,-11250,-37.0,-23.6,0.77,-37.1,-2.28,08:49
08:49,15,5,5,303,40.3,56.4,3.3,41.9,-1940,-6.0,-8.5,0.91,-6.4,-1.04,08:49
08:49,15,10,5,303,47.5,43.9,8.6,50.5,-3190,-11.0,-12.0,0.91,-10.5,-1.39,08:49
08:49,15,15,5,303,51.5,35.0,13.5,55.8,-4130,-14.0,-14.5,0.91,-13.6,-1.56,08:49
08:49,15,20,5,303,54.1,28.1,17.8,59.1,-4820,-16.0,-16.4,0.92,-15.9,-1.64,08:49
08:49,15,30,5,303,56.1,17.2,26.7,62.0,-5840,-19.0,-18.5,0.93,-19.3,-1.74,08:49
08:49,15,0,10,303,68.3,0.0,31.7,69.6,-15680,-52.0,-40.1,0.63,-51.7,-2.34,08:49
08:49,15,5,10,303,42.6,57.1,0.3,42.9,-1360,-4.0,-8.9,0.92,-4.5,-0.72,08:49
08:49,15,10,10,303,52.1,47.2,0.7,52.5,-2690,-9.0,-13.8,0.87,-8.9,-1.13,08:49
08:49,15,15,10,303,57.1,38.6,4.3,58.4,-3650,-12.0,-17.4,0.88,-12.0,-1.32,08:49
08:49,15,20,10,303,60.4,32.3,7.3,61.7,-5090,-17.0,-21.0,0.84,-16.8,-1.64,08:49
08:49,15,30,10,303,65.3,22.8,11.9,66.7,-5780,-19.0,-26.2,0.83,-19.1,-1.59,08:49
08:49,15,0,15,303,79.2,0.0,20.8,80.5,-7400,-24.0,-53.7,0.84,-24.4,-1.09,08:49
08:49,15,5,15,303,42.9,57.1,0.0,42.9,-1270,-4.0,-9.0,0.92,-4.2,-0.67,08:49
08:49,15,10,15,303,52.5,47.5,0.0,52.5,-2670,-9.0,-14.0,0.87,-8.8,-1.12,08:49
08:49,15,15,15,303,58.7,40.3,1.0,59.4,-3580,-12.0,-18.5,0.87,-11.8,-1.27,08:49
08:49,15,20,15,303,62.7,35.6,1.7,63.7,-4970,-16.0,-22.9,0.84,-16.4,-1.56,08:49
08:49,15,30,15,303,70.0,26.7,3.3,71.0,-4840,-16.0,-30.9,0.86,-16.0,-1.27,08:49
08:49,15,0,20,303,82.8,0.0,17.2,83.2,-13600,-45.0,-79.2,0.68,-44.9,-1.62,08:49
08:49,15,5,20,303,42.9,57.1,0.0,42.9,-1270,-4.0,-9.0,0.92,-4.2,-0.67,08:49
08:49,15,10,20,303,52.5,47.5,0.0,52.5,-2670,-9.0,-14.0,0.87,-8.8,-1.12,08:49
08:49,15,15,20,303,59.4,40.6,0.0,59.4,-3570,-12.0,-19.0,0.85,-11.8,-1.27,08:49
08:49,15,20,20,303,64.0,35.6,0.3,64.0,-4650,-15.0,-23.8,0.82,-15.3,-1.45,08:49
08:49,15,30,20,303,71.3,27.4,1.3,71.3,-5130,-17.0,-33.2,0.82,-16.9,-1.33,08:49
08:49,20,0,3,303,34.3,0.0,65.7,51.5,-7540,-25.0,-12.2,1.13,-24.9,-1.95,08:49
08:49,20,5,3,303,27.4,59.1,13.5,36.3,-1770,-6.0,-6.8,1.13,-5.8,-0.84,08:49
08:49,20,10,3,303,29.4,42.6,28.1,44.2,-3070,-10.0,-8.1,1.26,-10.1,-1.24,08:49
08:49,20,15,3,303,31.0,32.7,36.3,47.5,-4470,-15.0,-9.3,1.24,-14.8,-1.61,08:49
08:49,20,20,3,303,32.0,23.4,44.6,49.2,-5100,-17.0,-10.0,1.24,-16.8,-1.7,08:49
08:49,20,30,3,303,33.0,14.9,52.1,50.2,-7260,-24.0,-11.5,1.13,-24.0,-2.14,08:49
08:49,20,0,5,303,48.5,0.0,51.5,59.4,-7380,-24.0,-19.8,1.08,-24.4,-1.41,08:49
08:49,20,5,5,303,31.7,62.7,5.6,35.3,-1260,-4.0,-8.0,1.02,-4.2,-0.57,08:49
08:49,20,10,5,303,38.9,47.5,13.5,45.5,-1160,-4.0,-10.8,1.14,-3.8,-0.43,08:49
08:49,20,15,5,303,41.9,38.0,20.1,50.5,-2250,-7.0,-12.8,1.15,-7.4,-0.74,08:49
08:49,20,20,5,303,44.9,29.7,25.4,54.5,-1840,-6.0,-14.1,1.23,-6.1,-0.55,08:49
08:49,20,30,5,303,46.2,18.8,35.0,57.1,-3400,-11.0,-15.8,1.21,-11.2,-0.9,08:49
08:49,20,0,10,303,60.4,0.0,39.6,64.7,-11460,-38.0,-34.0,0.83,-37.8,-1.63,08:49
08:49,20,5,10,303,35.3,63.4,1.3,36.3,10,0.0,-8.7,1.03,0.0,0.0,08:49
08:49,20,10,10,303,45.5,52.1,2.3,47.2,230,1.0,-13.2,1.06,0.8,0.08,08:49
08:49,20,15,10,303,49.5,43.6,6.9,52.1,-1540,-5.0,-16.7,1.02,-5.1,-0.47,08:49
08:49,20,20,10,303,53.8,35.3,10.9,56.8,-1370,-5.0,-19.6,1.05,-4.5,-0.38,08:49
08:49,20,30,10,303,57.1,26.1,16.8,60.7,-3530,-12.0,-24.0,1.0,-11.7,-0.85,08:49
08:49,20,0,15,303,73.9,0.0,26.1,76.2,-1530,-5.0,-47.3,1.08,-5.0,-0.21,08:49
08:49,20,5,15,303,36.0,64.0,0.0,36.0,-20,-0.0,-9.0,1.0,-0.1,-0.01,08:49
08:49,20,10,15,303,46.9,53.1,0.0,46.9,180,1.0,-14.0,1.01,0.6,0.06,08:49
08:49,20,15,15,303,52.8,46.2,1.0,53.5,-980,-3.0,-18.6,0.98,-3.2,-0.29,08:49
08:49,20,20,15,303,58.1,39.6,2.3,59.4,-720,-2.0,-22.7,1.01,-2.4,-0.19,08:49
08:49,20,30,15,303,64.0,31.0,5.0,65.7,-2010,-7.0,-30.3,0.99,-6.6,-0.46,08:49
08:49,20,0,20,303,78.5,0.0,21.5,79.2,-9280,-31.0,-72.9,0.83,-30.6,-1.03,08:49
08:49,20,5,20,303,36.0,64.0,0.0,36.0,-20,-0.0,-9.0,1.0,-0.1,-0.01,08:49
08:49,20,10,20,303,46.9,53.1,0.0,46.9,180,1.0,-14.0,1.01,0.6,0.06,08:49
08:49,20,15,20,303,53.5,46.5,0.0,53.5,-870,-3.0,-19.0,0.97,-2.9,-0.26,08:49
08:49,20,20,20,303,59.1,40.3,0.7,59.4,-580,-2.0,-23.6,0.99,-1.9,-0.15,08:49
08:49,20,30,20,303,65.3,32.0,2.6,65.7,-2310,-8.0,-32.4,0.94,-7.6,-0.52,08:49
08:49,25,0,3,303,26.1,0.0,73.9,49.8,-5690,-19.0,-9.9,1.48,-18.8,-1.41,08:49
08:49,25,5,3,303,19.5,63.4,17.2,32.0,-2530,-8.0,-6.1,1.21,-8.3,-1.09,08:49
08:49,25,10,3,303,21.5,45.9,32.7,40.9,-3630,-12.0,-7.3,1.39,-12.0,-1.35,08:49
08:49,25,15,3,303,23.8,34.0,42.2,45.5,-3510,-12.0,-8.1,1.53,-11.6,-1.16,08:49
08:49,25,20,3,303,24.8,23.8,51.5,47.5,-3510,-12.0,-8.4,1.58,-11.6,-1.09,08:49
08:49,25,30,3,303,25.1,14.9,60.1,48.5,-5550,-18.0,-9.5,1.46,-18.3,-1.55,08:49
08:49,25,0,5,303,38.0,0.0,62.0,56.1,-5890,-19.0,-16.0,1.37,-19.4,-1.08,08:49
08:49,25,5,5,303,22.4,67.7,9.9,30.4,-2240,-7.0,-7.0,1.11,-7.4,-0.92,08:49
08:49,25,10,5,303,28.7,51.5,19.8,41.6,-1400,-5.0,-9.1,1.35,-4.6,-0.47,08:49
08:49,25,15,5,303,32.3,40.6,27.1,47.5,-1410,-5.0,-10.7,1.44,-4.7,-0.42,08:49
08:49,25,20,5,303,35.0,31.0,34.0,51.8,-480,-2.0,-11.5,1.59,-1.6,-0.13,08:49
08:49,25,30,5,303,36.0,18.8,45.2,54.1,-1880,-6.0,-12.8,1.57,-6.2,-0.47,08:49
08:49,25,0,10,303,48.5,0.0,51.5,58.1,-12000,-40.0,-27.5,0.97,-39.6,-1.65,08:49
08:49,25,5,10,303,25.7,71.0,3.3,28.7,-2260,-7.0,-8.3,0.96,-7.5,-0.9,08:49
08:49,25,10,10,303,34.7,58.7,6.6,39.3,-2060,-7.0,-12.2,1.04,-6.8,-0.65,08:49
08:49,25,15,10,303,38.9,48.5,12.5,45.2,-2900,-10.0,-15.0,1.08,-9.6,-0.81,08:49
08:49,25,20,10,303,43.2,38.3,18.5,50.2,-1750,-6.0,-17.0,1.16,-5.8,-0.44,08:49
08:49,25,30,10,303,45.2,28.4,26.4,54.1,-4390,-14.0,-20.0,1.14,-14.5,-0.97,08:49
08:49,25,0,15,303,66.0,0.0,34.0,71.6,2030,7.0,-38.8,1.33,6.7,0.27,08:49
08:49,25,5,15,303,27.1,72.9,0.0,27.1,-2670,-9.0,-9.0,0.87,-8.8,-1.05,08:49
08:49,25,10,15,303,38.6,61.1,0.3,38.9,-1300,-4.0,-13.9,0.96,-4.3,-0.4,08:49
08:49,25,15,15,303,45.2,52.5,2.3,47.2,-1090,-4.0,-18.0,1.02,-3.6,-0.29,08:49
08:49,25,20,15,303,50.5,44.9,4.6,54.1,60,0.0,-21.4,1.11,0.2,0.01,08:49
08:49,25,30,15,303,55.8,35.6,8.6,60.4,-1670,-6.0,-27.7,1.1,-5.5,-0.34,08:49
08:49,25,0,20,303,72.3,0.0,27.7,74.9,-7920,-26.0,-64.2,0.97,-26.1,-0.82,08:49
08:49,25,5,20,303,27.1,72.9,0.0,27.1,-2670,-9.0,-9.0,0.87,-8.8,-1.05,08:49
08:49,25,10,20,303,38.6,61.1,0.3,38.9,-1320,-4.0,-13.9,0.95,-4.4,-0.41,08:49
08:49,25,15,20,303,46.5,52.8,0.7,46.9,-780,-3.0,-18.8,0.99,-2.6,-0.21,08:49
08:49,25,20,20,303,52.8,45.5,1.7,53.8,690,2.0,-23.0,1.06,2.3,0.16,08:49
08:49,25,30,20,303,59.1,36.6,4.3,60.4,-1020,-3.0,-31.1,1.02,-3.4,-0.2,08:49
08:49,30,0,3,303,18.8,0.0,81.2,48.8,-4570,-15.0,-7.9,1.97,-15.1,-1.09,08:49
08:49,30,5,3,303,14.2,65.0,20.8,30.4,-2460,-8.0,-5.2,1.43,-8.1,-0.99,08:49
08:49,30,10,3,303,15.5,46.9,37.6,39.6,-3240,-11.0,-6.0,1.71,-10.7,-1.13,08:49
08:49,30,15,3,303,17.2,34.7,48.2,44.2,-3070,-10.0,-6.6,1.92,-10.1,-0.96,08:49
08:49,30,20,3,303,18.2,24.1,57.8,46.5,-2560,-8.0,-6.8,2.06,-8.4,-0.75,08:49
08:49,30,30,3,303,18.2,15.2,66.7,47.5,-4820,-16.0,-7.7,1.87,-15.9,-1.28,08:49
08:49,30,0,5,303,29.7,0.0,70.3,55.1,-4190,-14.0,-13.0,1.78,-13.8,-0.74,08:49
08:49,30,5,5,303,17.8,69.3,12.9,28.7,-1870,-6.0,-6.4,1.25,-6.2,-0.71,08:49
08:49,30,10,5,303,22.1,52.5,25.4,40.3,-920,-3.0,-7.8,1.61,-3.0,-0.29,08:49
08:49,30,15,5,303,25.1,41.6,33.3,46.2,-720,-2.0,-9.0,1.75,-2.4,-0.2,08:49
08:49,30,20,5,303,27.4,31.4,41.3,50.8,1040,3.0,-9.3,2.05,3.4,0.27,08:49
08:49,30,30,5,303,27.7,19.1,53.1,53.1,-460,-2.0,-10.2,2.05,-1.5,-0.11,08:49
08:49,30,0,10,303,40.3,0.0,59.7,55.1,-10880,-36.0,-23.5,1.15,-35.9,-1.46,08:49
08:49,30,5,10,303,20.8,73.6,5.6,25.4,-2460,-8.0,-7.8,1.0,-8.1,-0.9,08:49
08:49,30,10,10,303,28.1,61.4,10.6,35.6,-2280,-8.0,-11.2,1.12,-7.5,-0.67,08:49
08:49,30,15,10,303,31.7,50.5,17.8,42.2,-2630,-9.0,-13.3,1.22,-8.7,-0.68,08:49
08:49,30,20,10,303,35.6,39.3,25.1,47.2,-890,-3.0,-14.9,1.35,-2.9,-0.21,08:49
08:49,30,30,10,303,37.0,29.0,34.0,51.2,-3700,-12.0,-17.2,1.33,-12.2,-0.77,08:49
08:49,30,0,15,303,57.1,0.0,42.9,68.6,5360,18.0,-30.5,1.72,17.7,0.68,08:49
08:49,30,5,15,303,23.1,76.6,0.3,23.4,-2530,-8.0,-8.9,0.89,-8.3,-0.9,08:49
08:49,30,10,15,303,32.7,65.7,1.7,34.0,-1690,-6.0,-13.4,0.98,-5.6,-0.47,08:49
08:49,30,15,15,303,38.9,55.8,5.3,43.6,-80,-0.0,-16.6,1.13,-0.3,-0.02,08:49
08:49,30,20,15,303,44.2,47.9,7.9,50.8,1760,6.0,-19.6,1.27,5.8,0.38,08:49
08:49,30,30,15,303,49.2,37.0,13.9,58.1,1500,5.0,-24.2,1.35,5.0,0.28,08:49
08:49,30,0,20,303,66.3,0.0,33.7,72.9,-3180,-10.0,-54.4,1.23,-10.5,-0.32,08:49
08:49,30,5,20,303,23.1,76.9,0.0,23.1,-2770,-9.0,-9.0,0.87,-9.1,-0.98,08:49
08:49,30,10,20,303,33.0,66.3,0.7,33.7,-2060,-7.0,-13.8,0.94,-6.8,-0.57,08:49
08:49,30,15,20,303,40.6,56.4,3.0,43.2,250,1.0,-17.6,1.09,0.8,0.06,08:49
08:49,30,20,20,303,47.2,48.8,4.0,50.5,2620,9.0,-21.6,1.19,8.6,0.56,08:49
08:49,30,30,20,303,54.1,38.6,7.3,58.4,3060,10.0,-28.5,1.24,10.1,0.56,08:49
08:50,3,0,3,316,85.4,0.0,14.6,0.0,-13190,-42.0,-22.8,0.0,-41.7,-6.3,08:50
08:50,3,5,3,316,74.4,25.6,0.0,0.0,-9640,-31.0,-9.0,0.0,-30.5,-13.84,08:50
08:50,3,10,3,316,79.1,20.3,0.6,0.0,-11640,-37.0,-13.8,0.0,-36.8,-11.14,08:50
08:50,3,15,3,316,81.6,15.2,3.2,0.0,-12700,-40.0,-17.4,0.0,-40.2,-9.72,08:50
08:50,3,20,3,316,84.2,11.1,4.7,0.0,-12560,-40.0,-19.8,0.0,-39.7,-8.56,08:50
08:50,3,30,3,316,84.8,5.7,9.5,0.0,-13170,-42.0,-21.9,0.0,-41.7,-7.71,08:50
08:50,3,0,5,316,88.3,0.0,11.7,0.0,-15020,-48.0,-33.1,0.0,-47.5,-5.25,08:50
08:50,3,5,5,316,74.4,25.6,0.0,0.0,-9640,-31.0,-9.0,0.0,-30.5,-13.84,08:50
08:50,3,10,5,316,79.4,20.6,0.0,0.0,-11610,-37.0,-14.0,0.0,-36.7,-11.08,08:50
08:50,3,15,5,316,82.6,16.5,0.9,0.0,-12780,-40.0,-18.5,0.0,-40.4,-9.57,08:50
08:50,3,20,5,316,85.8,12.0,2.2,0.0,-12620,-40.0,-22.0,0.0,-39.9,-8.35,08:50
08:50,3,30,5,316,87.3,7.6,5.1,0.0,-13380,-42.0,-26.6,0.0,-42.3,-7.27,08:50
08:50,3,0,10,316,91.8,0.0,8.2,0.0,-15760,-50.0,-49.5,0.0,-49.9,-4.9,08:50
08:50,3,5,10,316,74.4,25.6,0.0,0.0,-9640,-31.0,-9.0,0.0,-30.5,-13.84,08:50
08:50,3,10,10,316,79.4,20.6,0.0,0.0,-11610,-37.0,-14.0,0.0,-36.7,-11.08,08:50
08:50,3,15,10,316,83.2,16.8,0.0,0.0,-12700,-40.0,-19.0,0.0,-40.2,-9.47,08:50
08:50,3,20,10,316,87.0,12.7,0.3,0.0,-12550,-40.0,-23.9,0.0,-39.7,-8.18,08:50
08:50,3,30,10,316,89.6,9.2,1.3,0.0,-13510,-43.0,-32.4,0.0,-42.8,-6.98,08:50
08:50,3,0,15,316,94.9,0.0,5.1,0.0,-13100,-41.0,-63.1,0.0,-41.5,-3.5,08:50
08:50,3,5,15,316,74.4,25.6,0.0,0.0,-9640,-31.0,-9.0,0.0,-30.5,-13.84,08:50
08:50,3,10,15,316,79.4,20.6,0.0,0.0,-11610,-37.0,-14.0,0.0,-36.7,-11.08,08:50
08:50,3,15,15,316,83.2,16.8,0.0,0.0,-12700,-40.0,-19.0,0.0,-40.2,-9.47,08:50
08:50,3,20,15,316,87.0,13.0,0.0,0.0,-12590,-40.0,-24.0,0.0,-39.8,-8.17,08:50
08:50,3,30,15,316,90.2,9.5,0.3,0.0,-13160,-42.0,-33.3,0.0,-41.6,-6.82,08:50
08:50,3,0,20,316,95.6,0.0,4.4,0.0,-13440,-43.0,-74.4,0.0,-42.5,-3.94,08:50
08:50,3,5,20,316,74.4,25.6,0.0,0.0,-9640,-31.0,-9.0,0.0,-30.5,-13.84,08:50
08:50,3,10,20,316,79.4,20.6,0.0,0.0,-11610,-37.0,-14.0,0.0,-36.7,-11.08,08:50
08:50,3,15,20,316,83.2,16.8,0.0,0.0,-12700,-40.0,-19.0,0.0,-40.2,-9.47,08:50
08:50,3,20,20,316,87.0,13.0,0.0,0.0,-12590,-40.0,-24.0,0.0,-39.8,-8.17,08:50
08:50,3,30,20,316,90.2,9.8,0.0,0.0,-13390,-42.0,-34.0,0.0,-42.4,-6.84,08:50
08:50,5,0,3,316,75.0,0.0,25.0,75.0,-13670,-43.0,-20.3,0.15,-43.3,-5.4,08:50
08:50,5,5,3,316,59.5,40.2,0.3,59.5,-9600,-30.0,-9.0,0.16,-30.4,-9.83,08:50
08:50,5,10,3,316,65.2,32.0,2.8,65.2,-12640,-40.0,-13.4,0.14,-40.0,-9.07,08:50
08:50,5,15,3,316,69.6,23.7,6.6,69.6,-13850,-44.0,-16.7,0.14,-43.8,-8.12,08:50
08:50,5,20,3,316,72.8,15.8,11.4,72.8,-13250,-42.0,-18.1,0.15,-41.9,-7.09,08:50
08:50,5,30,3,316,74.7,7.6,17.7,74.7,-13060,-41.0,-19.3,0.15,-41.3,-6.26,08:50
08:50,5,0,5,316,80.7,0.0,19.3,80.7,-14600,-46.0,-28.1,0.15,-46.2,-4.64,08:50
08:50,5,5,5,316,59.8,40.2,0.0,59.8,-9540,-30.0,-9.0,0.17,-30.2,-9.76,08:50
08:50,5,10,5,316,66.8,32.9,0.3,66.8,-12490,-40.0,-13.9,0.14,-39.5,-8.89,08:50
08:50,5,15,5,316,72.5,25.9,1.6,72.5,-13660,-43.0,-18.3,0.14,-43.2,-7.82,08:50
08:50,5,20,5,316,77.2,18.0,4.7,77.2,-13050,-41.0,-21.5,0.16,-41.3,-6.67,08:50
08:50,5,30,5,316,80.1,10.1,9.8,80.1,-13060,-41.0,-24.7,0.16,-41.3,-5.77,08:50
08:50,5,0,10,316,87.3,0.0,12.7,87.3,-14640,-46.0,-43.5,0.16,-46.3,-4.11,08:50
08:50,5,5,10,316,59.8,40.2,0.0,59.8,-9540,-30.0,-9.0,0.17,-30.2,-9.76,08:50
08:50,5,10,10,316,67.1,32.9,0.0,67.1,-12440,-39.0,-14.0,0.15,-39.4,-8.85,08:50
08:50,5,15,10,316,73.7,26.3,0.0,73.7,-13440,-43.0,-19.0,0.15,-42.5,-7.66,08:50
08:50,5,20,10,316,79.7,19.9,0.3,79.7,-12800,-41.0,-23.9,0.16,-40.5,-6.4,08:50
08:50,5,30,10,316,84.8,13.0,2.2,84.8,-12630,-40.0,-31.9,0.18,-40.0,-5.28,08:50
08:50,5,0,15,316,91.8,0.0,8.2,91.8,-13280,-42.0,-62.2,0.18,-42.0,-2.97,08:50
08:50,5,5,15,316,59.8,40.2,0.0,59.8,-9540,-30.0,-9.0,0.17,-30.2,-9.76,08:50
08:50,5,10,15,316,67.1,32.9,0.0,67.1,-12440,-39.0,-14.0,0.15,-39.4,-8.85,08:50
08:50,5,15,15,316,73.7,26.3,0.0,73.7,-13440,-43.0,-19.0,0.15,-42.5,-7.66,08:50
08:50,5,20,15,316,79.7,20.3,0.0,79.7,-12840,-41.0,-24.0,0.16,-40.6,-6.41,08:50
08:50,5,30,15,316,85.8,13.9,0.3,85.8,-12360,-39.0,-33.5,0.18,-39.1,-5.11,08:50
08:50,5,0,20,316,92.7,0.0,7.3,92.7,-14940,-47.0,-77.7,0.16,-47.3,-3.07,08:50
08:50,5,5,20,316,59.8,40.2,0.0,59.8,-9540,-30.0,-9.0,0.17,-30.2,-9.76,08:50
08:50,5,10,20,316,67.1,32.9,0.0,67.1,-12440,-39.0,-14.0,0.15,-39.4,-8.85,08:50
08:50,5,15,20,316,73.7,26.3,0.0,73.7,-13440,-43.0,-19.0,0.15,-42.5,-7.66,08:50
08:50,5,20,20,316,79.7,20.3,0.0,79.7,-12840,-41.0,-24.0,0.16,-40.6,-6.41,08:50
08:50,5,30,20,316,85.8,14.2,0.0,85.8,-12590,-40.0,-34.0,0.18,-39.8,-5.16,08:50
08:50,8,0,3,316,64.6,0.0,35.4,65.8,-12890,-41.0,-18.8,0.41,-40.8,-4.2,08:50
08:50,8,5,3,316,45.9,52.5,1.6,46.5,-9220,-29.0,-8.8,0.39,-29.2,-7.17,08:50
08:50,8,10,3,316,55.1,39.6,5.4,55.7,-11350,-36.0,-12.9,0.39,-35.9,-6.55,08:50
08:50,8,15,3,316,59.5,29.4,11.1,60.1,-12740,-40.0,-15.8,0.38,-40.3,-6.14,08:50
08:50,8,20,3,316,61.7,20.9,17.4,63.0,-12540,-40.0,-16.8,0.4,-39.7,-5.49,08:50
08:50,8,30,3,316,63.3,11.1,25.6,64.6,-13160,-42.0,-18.2,0.4,-41.6,-5.07,08:50
08:50,8,0,5,316,71.8,0.0,28.2,72.5,-12900,-41.0,-24.7,0.42,-40.8,-3.51,08:50
08:50,8,5,5,316,46.5,52.8,0.6,46.8,-9180,-29.0,-8.9,0.39,-29.1,-7.11,08:50
08:50,8,10,5,316,57.3,41.1,1.6,57.6,-11200,-35.0,-13.7,0.4,-35.4,-6.37,08:50
08:50,8,15,5,316,62.7,32.3,5.1,63.0,-12580,-40.0,-17.4,0.39,-39.8,-5.91,08:50
08:50,8,20,5,316,67.4,23.4,9.2,68.0,-12000,-38.0,-19.9,0.43,-38.0,-5.03,08:50
08:50,8,30,5,316,70.3,13.9,15.8,70.9,-12540,-40.0,-22.8,0.43,-39.7,-4.53,08:50
08:50,8,0,10,316,79.7,0.0,20.3,79.7,-13770,-44.0,-37.3,0.42,-43.6,-3.37,08:50
08:50,8,5,10,316,47.2,52.8,0.0,47.2,-9070,-29.0,-9.0,0.4,-28.7,-7.01,08:50
08:50,8,10,10,316,58.2,41.8,0.0,58.2,-11120,-35.0,-14.0,0.4,-35.2,-6.28,08:50
08:50,8,15,10,316,65.2,34.5,0.3,65.2,-12570,-40.0,-18.9,0.4,-39.8,-5.77,08:50
08:50,8,20,10,316,71.5,26.9,1.6,71.5,-12040,-38.0,-23.4,0.43,-38.1,-4.84,08:50
08:50,8,30,10,316,76.3,18.4,5.4,76.3,-12740,-40.0,-29.8,0.43,-40.3,-4.27,08:50
08:50,8,0,15,316,88.3,0.0,11.7,88.3,-12790,-40.0,-64.7,0.47,-40.5,-2.25,08:50
08:50,8,5,15,316,47.2,52.8,0.0,47.2,-9070,-29.0,-9.0,0.4,-28.7,-7.01,08:50
08:50,8,10,15,316,58.2,41.8,0.0,58.2,-11120,-35.0,-14.0,0.4,-35.2,-6.28,08:50
08:50,8,15,15,316,65.5,34.5,0.0,65.5,-12430,-39.0,-19.0,0.4,-39.3,-5.7,08:50
08:50,8,20,15,316,72.5,27.5,0.0,72.5,-11720,-37.0,-24.0,0.44,-37.1,-4.7,08:50
08:50,8,30,15,316,79.4,19.9,0.6,79.4,-11650,-37.0,-33.4,0.46,-36.9,-3.85,08:50
08:50,8,0,20,316,88.9,0.0,11.1,88.9,-15250,-48.0,-75.7,0.42,-48.3,-2.44,08:50
08:50,8,5,20,316,47.2,52.8,0.0,47.2,-9070,-29.0,-9.0,0.4,-28.7,-7.01,08:50
08:50,8,10,20,316,58.2,41.8,0.0,58.2,-11120,-35.0,-14.0,0.4,-35.2,-6.28,08:50
08:50,8,15,20,316,65.5,34.5,0.0,65.5,-12430,-39.0,-19.0,0.4,-39.3,-5.7,08:50
08:50,8,20,20,316,72.5,27.5,0.0,72.5,-11720,-37.0,-24.0,0.44,-37.1,-4.7,08:50
08:50,8,30,20,316,79.4,20.3,0.3,79.4,-11960,-38.0,-33.8,0.46,-37.8,-3.92,08:50
08:50,10,0,3,316,59.8,0.0,40.2,61.4,-12310,-39.0,-18.6,0.51,-39.0,-3.66,08:50
08:50,10,5,3,316,39.2,58.5,2.2,40.2,-9260,-29.0,-8.7,0.46,-29.3,-6.37,08:50
08:50,10,10,3,316,50.0,43.7,6.3,50.9,-10740,-34.0,-12.8,0.49,-34.0,-5.54,08:50
08:50,10,15,3,316,54.7,32.9,12.3,55.7,-12190,-39.0,-15.8,0.48,-38.6,-5.29,08:50
08:50,10,20,3,316,57.0,23.4,19.6,58.5,-11940,-38.0,-16.7,0.51,-37.8,-4.74,08:50
08:50,10,30,3,316,58.2,13.0,28.8,59.8,-12960,-41.0,-18.2,0.49,-41.0,-4.53,08:50
08:50,10,0,5,316,67.4,0.0,32.6,68.7,-13420,-42.0,-25.4,0.52,-42.5,-3.26,08:50
08:50,10,5,5,316,40.2,59.2,0.6,40.5,-9240,-29.0,-8.9,0.46,-29.2,-6.31,08:50
08:50,10,10,5,316,52.2,45.9,1.9,52.8,-10600,-34.0,-13.6,0.49,-33.5,-5.37,08:50
08:50,10,15,5,316,57.9,36.1,6.0,58.9,-11830,-37.0,-17.2,0.5,-37.4,-5.0,08:50
08:50,10,20,5,316,62.7,26.6,10.8,63.9,-11180,-35.0,-19.5,0.54,-35.4,-4.23,08:50
08:50,10,30,5,316,65.5,16.5,18.0,66.8,-12210,-39.0,-22.6,0.53,-38.6,-3.97,08:50
08:50,10,0,10,316,75.9,0.0,24.1,76.6,-12860,-41.0,-35.9,0.55,-40.7,-2.89,08:50
08:50,10,5,10,316,40.8,59.2,0.0,40.8,-9090,-29.0,-9.0,0.46,-28.8,-6.18,08:50
08:50,10,10,10,316,53.5,46.5,0.0,53.5,-10440,-33.0,-14.0,0.49,-33.0,-5.25,08:50
08:50,10,15,10,316,61.4,38.3,0.3,61.4,-11450,-36.0,-18.9,0.5,-36.2,-4.73,08:50
08:50,10,20,10,316,67.1,30.4,2.5,67.7,-10940,-35.0,-22.8,0.55,-34.6,-3.97,08:50
08:50,10,30,10,316,72.2,20.9,7.0,72.8,-11800,-37.0,-29.0,0.55,-37.3,-3.58,08:50
08:50,10,0,15,316,86.7,0.0,13.3,86.7,-8760,-28.0,-60.0,0.65,-27.7,-1.5,08:50
08:50,10,5,15,316,40.8,59.2,0.0,40.8,-9090,-29.0,-9.0,0.46,-28.8,-6.18,08:50
08:50,10,10,15,316,53.5,46.5,0.0,53.5,-10440,-33.0,-14.0,0.49,-33.0,-5.25,08:50
08:50,10,15,15,316,61.4,38.6,0.0,61.4,-11540,-37.0,-19.0,0.5,-36.5,-4.76,08:50
08:50,10,20,15,316,68.7,31.3,0.0,68.7,-10740,-34.0,-24.0,0.55,-34.0,-3.87,08:50
08:50,10,30,15,316,75.6,23.1,1.3,75.6,-10840,-34.0,-32.7,0.57,-34.3,-3.23,08:50
08:50,10,0,20,316,87.7,0.0,12.3,87.7,-12000,-38.0,-73.4,0.58,-38.0,-1.85,08:50
08:50,10,5,20,316,40.8,59.2,0.0,40.8,-9090,-29.0,-9.0,0.46,-28.8,-6.18,08:50
08:50,10,10,20,316,53.5,46.5,0.0,53.5,-10440,-33.0,-14.0,0.49,-33.0,-5.25,08:50
08:50,10,15,20,316,61.4,38.6,0.0,61.4,-11540,-37.0,-19.0,0.5,-36.5,-4.76,08:50
08:50,10,20,20,316,68.7,31.3,0.0,68.7,-10740,-34.0,-24.0,0.55,-34.0,-3.87,08:50
